V reflvl2
iter cpuelem timecpu timegpu timetotal
9	0	0.002776	0.002519	0.00303855	
10	0	0.002769	0.002518	0.00302898	
11	0	0.002775	0.002511	0.0030366	
12	0	0.002779	0.002507	0.00303804	
13	0	0.002762	0.002511	0.00303486	
14	0	0.002770	0.002512	0.0030291	
15	0	0.002779	0.002511	0.0030395	
16	0	0.002835	0.002507	0.00309173	
17	0	0.002765	0.002517	0.00303449	
18	0	0.002776	0.002517	0.0030356	
19	0	0.002780	0.002511	0.00304268	
20	0	0.002772	0.002512	0.00302579	


V reflvl5
iter cpuelem timecpu timegpu timetotal
1	24	0.017605	0.009734	0.0205288	
2	0	0.010460	0.009711	0.0110488	
3	0	0.010479	0.009711	0.0110109	
4	0	0.010477	0.009754	0.0110055	
5	0	0.010467	0.009712	0.0110037	
6	0	0.010499	0.009767	0.0110277	
7	0	0.010506	0.009699	0.0110383	
8	0	0.010498	0.009722	0.011029	
9	0	0.010512	0.009712	0.0110447	
10	0	0.010461	0.009700	0.0109955	
11	0	0.010456	0.009695	0.0109853	
12	0	0.010442	0.009754	0.0109806	
13	0	0.010457	0.009699	0.0109864	
14	0	0.010467	0.009705	0.010996	
15	0	0.010496	0.009742	0.0110281	
16	0	0.010474	0.009721	0.0110135	
17	0	0.010497	0.009726	0.01102	
18	0	0.010468	0.009714	0.0109974	
19	0	0.010430	0.009750	0.0109574	
20	0	0.010448	0.009694	0.010984	


V reflvl6
iter cpuelem timecpu timegpu timetotal
1	24	0.075682	0.051412	0.0794342	
2	2	0.075274	0.051552	0.0765334	
3	0	0.049268	0.051537	0.0543651	
4	0	0.053453	0.051938	0.0546376	
5	0	0.051031	0.051959	0.0530768	
6	0	0.057869	0.052017	0.0590919	
7	0	0.052183	0.052150	0.0533957	
8	0	0.050042	0.052253	0.0533784	
9	0	0.052755	0.052144	0.0539637	
10	0	0.049476	0.052278	0.0533867	
11	0	0.046279	0.052091	0.0540148	
12	0	0.049224	0.052041	0.0531466	
13	0	0.050380	0.052522	0.0536443	
14	0	0.046242	0.052160	0.0535164	
15	0	0.071801	0.052052	0.0730892	
16	0	0.047331	0.052272	0.0533745	
17	0	0.049450	0.052272	0.0533631	
18	0	0.053468	0.052110	0.054649	
19	0	0.051260	0.052263	0.0533766	
20	0	0.046418	0.052339	0.0544359	


V reflvl7
iter cpuelem timecpu timegpu timetotal
1	24	0.367447	0.472166	0.48279	
2	41	0.504224	0.467083	0.510499	
3	35	0.494925	0.468309	0.500624	
4	31	0.493067	0.467567	0.498596	
5	27	0.479536	0.469945	0.4851	
6	25	0.478093	0.468792	0.484039	
7	24	0.386446	0.468476	0.474024	
8	36	0.493440	0.469278	0.500401	
9	32	0.494232	0.469803	0.499893	
10	29	0.495476	0.470253	0.503043	
11	26	0.510337	0.470111	0.515939	
12	21	0.382160	0.470564	0.475992	
13	33	0.528961	0.471115	0.534678	
14	25	0.487484	0.470039	0.493161	
15	23	0.433139	0.471358	0.477902	
16	28	0.488069	0.485605	0.493771	
17	27	0.482679	0.472968	0.488257	
18	25	0.487184	0.473895	0.492777	
19	23	0.416454	0.475070	0.485861	
20	30	0.495496	0.475862	0.501068	


V reflvl8
iter cpuelem timecpu timegpu timetotal
1	24	1.798431	3.743354	3.79051	
2	99	4.018794	3.730849	4.04847	
3	89	3.578752	3.735658	3.76584	
4	94	3.524357	3.735046	3.76532	
5	102	4.032963	3.734422	4.06109	
6	91	3.530189	3.739191	3.7669	
7	99	3.989116	3.740631	4.01658	
8	90	3.558908	3.735814	3.76315	
9	96	3.577760	3.740636	3.77041	
10	102	4.047790	3.742735	4.07581	
11	91	3.572195	3.733571	3.76126	
12	97	3.964902	3.740109	3.99311	
13	89	3.578430	3.738727	3.76604	
14	94	3.555705	3.735316	3.76294	
15	100	4.017254	3.740009	4.04465	
16	90	3.558282	3.743300	3.77017	
17	96	3.573619	3.741972	3.76991	
18	102	4.054669	3.742355	4.08181	
19	91	3.594837	3.744041	3.77127	
20	96	3.563827	3.741461	3.76861	


V reflvl9
iter cpuelem timecpu timegpu timetotal
1	24	11.794958	55.061195	55.2413	
2	336	49.894986	53.969672	54.0916	
3	367	55.281620	53.670297	55.3854	
4	354	52.960195	53.923828	54.0354	
5	361	54.060726	53.704355	54.1643	
6	358	52.775068	53.960680	54.0649	
7	367	55.184124	53.909996	55.2885	
8	357	52.572593	53.934176	54.0391	
9	367	54.909576	53.748535	55.009	
10	358	52.638322	53.958359	54.0581	
11	368	55.060925	53.856352	55.1596	
12	358	52.531133	53.824055	53.9225	
13	367	54.946610	53.890645	55.0456	
14	359	52.510264	53.703512	53.8021	
15	368	55.050949	53.792203	55.1503	
16	358	52.407603	53.645238	53.744	
17	367	54.906207	53.885402	55.0054	
18	359	52.485184	53.707270	53.8059	
19	368	54.911534	53.723965	55.0087	
20	359	52.341381	53.774453	53.8717	







K reflvl2
iter cpuelem timecpu timegpu timetotal
1	24	0.000647	0.000302	0.000822017	
2	0	0.000413	0.000308	0.000570987	
3	0	0.000426	0.000299	0.000565295	
4	0	0.000409	0.000295	0.000548241	
5	0	0.000409	0.000298	0.000548868	
6	0	0.000419	0.000293	0.000556087	
7	0	0.000405	0.000302	0.000545754	
8	0	0.000410	0.000296	0.000554145	
9	0	0.000417	0.000297	0.000553129	
10	0	0.000407	0.000293	0.000545644	
11	0	0.000404	0.000298	0.000542505	
12	0	0.000434	0.000295	0.00057432	
13	0	0.000449	0.000299	0.000588321	
14	0	0.000411	0.000291	0.000550988	
15	0	0.000416	0.000298	0.000552682	
16	0	0.000413	0.000295	0.000552789	
17	0	0.000417	0.000300	0.000556437	
18	0	0.000410	0.000294	0.000557621	
19	0	0.000430	0.000297	0.000565278	
20	0	0.000417	0.000295	0.000555669	


K reflvl3
iter cpuelem timecpu timegpu timetotal
1	24	0.001753	0.000893	0.00194125	
2	0	0.001225	0.000887	0.00139612	
3	0	0.001190	0.000894	0.00135458	
4	0	0.001193	0.000882	0.00135349	
5	0	0.001177	0.000883	0.00133892	
6	0	0.001183	0.000881	0.00134966	
7	0	0.001191	0.000884	0.00135404	
8	0	0.001204	0.000882	0.00138114	
9	0	0.001181	0.000884	0.00134718	
10	0	0.001171	0.000880	0.00133027	
11	0	0.001168	0.000883	0.00132933	
12	0	0.001164	0.000881	0.00132219	
13	0	0.001161	0.000882	0.00132981	
14	0	0.001166	0.000881	0.00132305	
15	0	0.001175	0.000883	0.00134371	
16	0	0.001171	0.000881	0.0013302	
17	0	0.001169	0.000884	0.00133247	
18	0	0.001173	0.000879	0.00133142	
19	0	0.001199	0.000884	0.00136059	
20	0	0.001176	0.000882	0.00133796	


K reflvl4
iter cpuelem timecpu timegpu timetotal
1	24	0.005656	0.003147	0.00591259	
2	0	0.003751	0.003162	0.0039874	
3	0	0.003732	0.003151	0.00396731	
4	0	0.003733	0.003169	0.0039698	
5	0	0.003744	0.003158	0.00397059	
6	0	0.003741	0.003147	0.00396779	
7	0	0.003738	0.003144	0.00396836	
8	0	0.003736	0.003151	0.00396853	
9	0	0.003737	0.003155	0.00395715	
10	0	0.003756	0.003152	0.00398296	
11	0	0.003737	0.003151	0.00396252	
12	0	0.003729	0.003150	0.00395828	
13	0	0.003729	0.003146	0.0039507	
14	0	0.003735	0.003163	0.00395942	
15	0	0.007544	0.003151	0.00778533	
16	0	0.007587	0.003134	0.00780456	
17	0	0.003744	0.003162	0.00397082	
18	0	0.003733	0.003173	0.00395604	
19	0	0.003737	0.003137	0.00395965	
20	0	0.003737	0.003139	0.00395815	


K reflvl5
iter cpuelem timecpu timegpu timetotal
1	24	0.022398	0.012097	0.0228807	
2	0	0.014598	0.012102	0.0150348	
3	0	0.014554	0.012105	0.0149855	
4	0	0.014608	0.012111	0.0150635	
5	0	0.021825	0.012184	0.0222691	
6	0	0.014583	0.012086	0.014995	
7	0	0.014569	0.012160	0.0150083	
8	0	0.014606	0.012155	0.0150438	
9	0	0.014553	0.012097	0.0149821	
10	0	0.014563	0.012100	0.0149959	
11	0	0.014552	0.012108	0.0149869	
12	0	0.014563	0.012149	0.0150035	
13	0	0.014567	0.012123	0.0149969	
14	0	0.014552	0.012164	0.0149785	
15	0	0.014557	0.012148	0.0149973	
16	0	0.014602	0.012151	0.0150562	
17	0	0.014591	0.012141	0.0150257	
18	0	0.014613	0.012158	0.0150926	
19	0	0.014551	0.012112	0.0149857	
20	0	0.014549	0.012196	0.01498	


K reflvl6
iter cpuelem timecpu timegpu timetotal
1	24	0.115501	0.105314	0.116584	
2	17	0.105558	0.107555	0.108422	
3	17	0.102154	0.103837	0.104682	
4	17	0.098496	0.102223	0.103042	
5	18	0.099266	0.097351	0.100238	
6	17	0.097133	0.103030	0.110603	
7	19	0.097263	0.107924	0.108819	
8	24	0.098780	0.103768	0.104643	
9	27	0.127868	0.102795	0.128834	
10	16	0.097177	0.102620	0.103505	
11	18	0.097129	0.102391	0.103214	
12	20	0.098429	0.102483	0.103336	
13	22	0.099198	0.102433	0.103254	
14	23	0.105014	0.103246	0.105979	
15	21	0.102316	0.102489	0.10332	
16	21	0.101076	0.104137	0.105001	
17	22	0.099694	0.103842	0.10471	
18	24	0.104847	0.102385	0.105873	
19	22	0.101864	0.101493	0.102818	
20	21	0.106371	0.102451	0.107305	


K reflvl7
iter cpuelem timecpu timegpu timetotal
1	24	0.523715	0.679752	0.685369	
2	44	0.670309	0.685507	0.690035	
3	46	0.674710	0.696287	0.701011	
4	48	0.661410	0.693665	0.698336	
5	52	0.812571	0.677512	0.816871	
6	37	0.657697	0.679651	0.683801	
7	39	0.678661	0.695457	0.699678	
8	40	0.682264	0.685918	0.690017	
9	40	0.679488	0.681346	0.688224	
10	40	0.672132	0.676461	0.680705	
11	40	0.678508	0.678264	0.682758	
12	39	0.673076	0.687189	0.691394	
13	40	0.687582	0.684740	0.691887	
14	39	0.675545	0.687885	0.693155	
15	40	0.689267	0.677556	0.693954	
16	38	0.662021	0.695041	0.699473	
17	41	0.677392	0.693713	0.698267	
18	42	0.676418	0.693554	0.697491	
19	44	0.672452	0.673298	0.680342	
20	44	0.676156	0.681823	0.686251	


K reflvl8
iter cpuelem timecpu timegpu timetotal
1	24	2.707560	5.936023	5.95952	
2	114	5.782919	5.887776	5.90656	
3	116	5.794138	5.899212	5.91984	
4	119	5.783151	5.902868	5.92116	
5	122	6.311179	5.903570	6.32944	
6	111	5.822776	5.892661	5.91065	
7	112	5.789244	5.901044	5.91903	
8	115	5.860825	5.886167	5.90466	
9	115	5.782352	5.911031	5.9282	
10	118	5.806830	5.912179	5.92954	
11	121	6.189440	5.891126	6.20702	
12	112	5.777195	5.889659	5.9069	
13	115	5.804325	5.910374	5.92871	
14	118	5.789771	5.872592	5.8899	
15	120	5.800721	5.877923	5.89535	
16	122	6.242143	5.895332	6.2595	
17	112	5.737729	5.887250	5.9045	
18	116	5.808550	5.881431	5.90129	
19	118	5.835396	5.893874	5.91129	
20	119	5.778689	5.900768	5.91793	


K reflvl9
iter cpuelem timecpu timegpu timetotal
1	24	16.570647	68.557516	68.6253	
2	290	65.771317	67.574469	67.6304	
3	299	67.624275	67.393422	67.6856	
4	297	67.535165	67.654125	67.7222	
5	297	67.504611	67.601594	67.6642	
6	297	67.549523	67.471586	67.6126	
7	296	67.279927	67.644383	67.7071	
8	297	67.462714	67.403422	67.5261	
9	296	67.182370	67.481797	67.545	
10	297	67.507383	67.340578	67.5709	
11	296	67.275383	67.627094	67.6902	
12	297	67.522729	67.584961	67.648	
13	297	67.649448	67.478703	67.713	
14	296	67.249411	67.483367	67.5466	
15	297	67.530918	67.493047	67.594	
16	296	67.193320	67.775141	67.8377	
17	299	67.524159	67.526164	67.5885	
18	299	67.491469	67.326781	67.5547	
19	298	67.491221	67.700555	67.7634	
20	299	67.549505	67.619609	67.6822	







A reflvl2
iter cpuelem timecpu timegpu timetotal
1	24	0.000945	0.000285	0.0011143	
2	0	0.000640	0.000294	0.000799496	
3	0	0.000629	0.000278	0.000774853	
4	0	0.000622	0.000280	0.00077161	
5	0	0.000638	0.000284	0.00079299	
6	0	0.000627	0.000288	0.000785792	
7	0	0.000655	0.000285	0.000802597	
8	0	0.000636	0.000284	0.000790386	
9	0	0.000636	0.000278	0.000781984	
10	0	0.000638	0.000288	0.000787399	
11	0	0.000636	0.000279	0.000786646	
12	0	0.000631	0.000276	0.000775785	
13	0	0.000632	0.000281	0.0007842	
14	0	0.000624	0.000287	0.000772828	
15	0	0.000622	0.000280	0.000773374	
16	0	0.000623	0.000276	0.000769837	
17	0	0.000632	0.000286	0.000789922	
18	0	0.000651	0.000285	0.000796824	
19	0	0.000637	0.000280	0.000788159	
20	0	0.000634	0.000277	0.000781505	


A reflvl3
iter cpuelem timecpu timegpu timetotal
1	24	0.002355	0.000826	0.00253534	
2	0	0.001602	0.000820	0.00178761	
3	0	0.001625	0.000825	0.00180163	
4	0	0.001567	0.000817	0.00175296	
5	0	0.001585	0.000830	0.00175919	
6	0	0.001631	0.000818	0.00181821	
7	0	0.001642	0.000821	0.00182893	
8	0	0.001607	0.000823	0.00180129	
9	0	0.001588	0.000831	0.0017682	
10	0	0.001647	0.000817	0.00183029	
11	0	0.001590	0.000815	0.0017716	
12	0	0.001618	0.000817	0.00180154	
13	0	0.001631	0.000833	0.00181312	
14	0	0.001617	0.000818	0.00180269	
15	0	0.001625	0.000824	0.00180619	
16	0	0.001609	0.000816	0.00178835	
17	0	0.001567	0.000831	0.00175025	
18	0	0.001563	0.000827	0.00174764	
19	0	0.001681	0.000822	0.00185913	
20	0	0.001603	0.000816	0.00178562	


A reflvl4
iter cpuelem timecpu timegpu timetotal
1	24	0.007835	0.002789	0.00808664	
2	0	0.008934	0.002836	0.00919472	
3	0	0.004943	0.002845	0.00519351	
4	0	0.004976	0.002825	0.00522277	
5	0	0.004986	0.002856	0.00527267	
6	0	0.004985	0.002844	0.00523768	
7	0	0.005146	0.002850	0.00539888	
8	0	0.004980	0.002845	0.00522697	
9	0	0.005014	0.002839	0.00524869	
10	0	0.004978	0.002846	0.00521903	
11	0	0.005002	0.002849	0.00523644	
12	0	0.004984	0.002832	0.00523641	
13	0	0.004961	0.002849	0.00522789	
14	0	0.004980	0.002839	0.0052187	
15	0	0.004984	0.002844	0.00521685	
16	0	0.008413	0.002830	0.00865781	
17	0	0.004963	0.002612	0.00520863	
18	0	0.004975	0.002601	0.00520975	
19	0	0.004988	0.002615	0.00524303	
20	0	0.004968	0.002604	0.00520297	


A reflvl5
iter cpuelem timecpu timegpu timetotal
1	24	0.030033	0.010758	0.0305011	
2	0	0.018348	0.010787	0.0188174	
3	0	0.018379	0.010790	0.0188407	
4	0	0.018359	0.010767	0.0188122	
5	0	0.018444	0.010785	0.0189074	
6	0	0.022378	0.010779	0.0228334	
7	0	0.018297	0.010815	0.0187129	
8	0	0.018317	0.010806	0.0187856	
9	0	0.018414	0.010788	0.018866	
10	0	0.018314	0.010785	0.0187596	
11	0	0.018433	0.010800	0.0188888	
12	0	0.018244	0.010842	0.0187125	
13	0	0.019716	0.010790	0.0203871	
14	0	0.018491	0.010835	0.0190754	
15	0	0.018431	0.010814	0.0188406	
16	0	0.018546	0.010775	0.0189609	
17	0	0.018616	0.010799	0.0190647	
18	0	0.018564	0.010784	0.0190209	
19	0	0.018537	0.010772	0.0189549	
20	0	0.018426	0.010791	0.018835	


A reflvl6
iter cpuelem timecpu timegpu timetotal
1	24	0.139997	0.090046	0.141138	
2	1	0.123675	0.095408	0.124827	
3	0	0.081868	0.095557	0.0964784	
4	0	0.083024	0.095018	0.095929	
5	0	0.087053	0.090242	0.0911519	
6	0	0.087702	0.090789	0.0917166	
7	0	0.093610	0.091422	0.0950294	
8	0	0.089008	0.090826	0.0917456	
9	0	0.084825	0.095760	0.096622	
10	0	0.088212	0.091067	0.0919665	
11	0	0.091765	0.095681	0.0965841	
12	0	0.089122	0.090383	0.0912707	
13	0	0.088561	0.090460	0.0913625	
14	0	0.088166	0.095055	0.0959591	
15	0	0.087573	0.095167	0.0960139	
16	0	0.084785	0.095604	0.0964987	
17	0	0.084802	0.090984	0.0918807	
18	0	0.092433	0.096765	0.097643	
19	0	0.085157	0.091105	0.0919935	
20	0	0.091366	0.095070	0.0959585	


A reflvl7
iter cpuelem timecpu timegpu timetotal
1	24	0.769933	0.598639	0.774816	
2	9	0.675795	0.603023	0.680808	
3	5	0.680694	0.602883	0.685262	
4	3	0.680103	0.600703	0.685092	
5	1	0.653570	0.609373	0.658473	
6	0	0.490126	0.588926	0.593202	
7	0	0.502663	0.611588	0.615989	
8	0	0.490665	0.597858	0.602254	
9	0	0.492619	0.609121	0.613518	
10	0	0.500302	0.603911	0.608351	
11	0	0.490041	0.597197	0.601629	
12	0	0.503306	0.603968	0.608375	
13	0	0.489434	0.601032	0.605469	
14	0	0.501333	0.590375	0.59479	
15	0	0.498202	0.603666	0.60806	
16	0	0.486947	0.599951	0.604759	
17	0	0.483579	0.591200	0.595574	
18	0	0.491073	0.600424	0.604891	
19	0	0.488076	0.601849	0.606284	
20	0	0.501132	0.605541	0.609961	


A reflvl8
iter cpuelem timecpu timegpu timetotal
1	24	4.052122	4.732963	4.75088	
2	36	4.663808	4.732327	4.75084	
3	37	4.703808	4.743011	4.76109	
4	37	4.704972	4.742515	4.7609	
5	37	4.695266	4.736313	4.75444	
6	37	4.719906	4.744098	4.76228	
7	37	4.724913	4.741159	4.7593	
8	37	4.694320	4.733044	4.7529	
9	37	4.710242	4.734013	4.75213	
10	37	4.684190	4.731345	4.74951	
11	37	4.686644	4.739702	4.76499	
12	37	4.736527	4.742484	4.76109	
13	37	4.790995	4.730985	4.80954	
14	35	4.668266	4.732064	4.75276	
15	36	4.686313	4.739340	4.75878	
16	36	4.643214	4.742827	4.76133	
17	37	4.692117	4.733386	4.75193	
18	37	4.694080	4.740727	4.75923	
19	37	4.717871	4.744852	4.76338	
20	37	4.707133	4.738604	4.757	


A reflvl9
iter cpuelem timecpu timegpu timetotal
1	24	32.838199	65.478406	65.5489	
2	77	40.175016	65.351484	65.4228	
3	164	57.299272	65.041434	65.1129	
4	195	66.627739	65.022137	66.6992	
5	188	62.738535	64.956672	65.0277	
6	197	67.365716	65.005816	67.4378	
7	187	62.650075	64.944461	65.0158	
8	196	66.736261	64.855133	66.8081	
9	188	62.818901	64.944652	65.0163	
10	196	66.797428	64.877453	66.8697	
11	188	62.353698	65.120762	65.1927	
12	199	67.263701	65.060289	67.3359	
13	190	62.759980	65.011426	65.0836	
14	199	67.319777	64.925766	67.392	
15	189	62.668621	65.245551	65.3175	
16	199	67.440416	64.888777	67.5152	
17	188	62.461953	64.923883	64.9984	
18	198	67.600737	64.904742	67.6752	
19	187	62.624259	65.151805	65.2259	
20	197	67.571050	64.924504	67.6453	







D reflvl2
iter cpuelem timecpu timegpu timetotal
1	24	0.001377	0.000477	0.00154063	
2	0	0.001699	0.000468	0.00184913	
3	0	0.000925	0.000466	0.00107173	
4	0	0.000972	0.000465	0.0011195	
5	0	0.000946	0.000465	0.00109375	
6	0	0.000933	0.000479	0.00108476	
7	0	0.000912	0.000464	0.00105597	
8	0	0.000964	0.000471	0.00110698	
9	0	0.000949	0.000464	0.0010941	
10	0	0.000917	0.000471	0.0010612	
11	0	0.000934	0.000463	0.00108263	
12	0	0.000936	0.000463	0.00107831	
13	0	0.000909	0.000466	0.00105488	
14	0	0.000892	0.000471	0.00103418	
15	0	0.000927	0.000463	0.00106938	
16	0	0.000927	0.000502	0.00110113	
17	0	0.000928	0.000464	0.00107161	
18	0	0.000934	0.000463	0.0010777	
19	0	0.000892	0.000471	0.0010346	
20	0	0.000956	0.000469	0.00109553	


D reflvl3
iter cpuelem timecpu timegpu timetotal
1	24	0.003758	0.001313	0.00396734	
2	0	0.012696	0.001318	0.01287	
3	0	0.010420	0.001276	0.010584	
4	0	0.006094	0.001317	0.00626185	
5	0	0.006340	0.001283	0.00649696	
6	0	0.006488	0.001314	0.00665955	
7	0	0.005466	0.001280	0.00563729	
8	0	0.007182	0.001314	0.00734733	
9	0	0.007200	0.001275	0.00736142	
10	0	0.003630	0.001321	0.00379039	
11	0	0.002968	0.001275	0.00312913	
12	0	0.003768	0.001315	0.00393424	
13	0	0.002647	0.001276	0.00281112	
14	0	0.003932	0.001325	0.00409826	
15	0	0.004777	0.001274	0.00576983	
16	0	0.009171	0.001336	0.0094428	
17	0	0.012082	0.001278	0.0155979	
18	0	0.006239	0.001327	0.00812807	
19	0	0.002612	0.001276	0.00392752	
20	0	0.011760	0.001324	0.0119413	


D reflvl4
iter cpuelem timecpu timegpu timetotal
1	24	0.013647	0.005507	0.013883	
2	0	0.014708	0.005441	0.0149151	
3	0	0.008859	0.005448	0.00907423	
4	0	0.008864	0.005435	0.00910157	
5	0	0.009095	0.005472	0.00929181	
6	0	0.012356	0.005433	0.0125712	
7	0	0.009130	0.005375	0.00933132	
8	0	0.008864	0.005385	0.00906624	
9	0	0.008881	0.005419	0.00908752	
10	0	0.008880	0.005417	0.00909429	
11	0	0.008859	0.005399	0.00907195	
12	0	0.008895	0.005389	0.00911073	
13	0	0.008855	0.005400	0.0090916	
14	0	0.012259	0.005397	0.0124565	
15	0	0.008864	0.005146	0.00907986	
16	0	0.009135	0.005150	0.00934051	
17	0	0.009132	0.005161	0.00933575	
18	0	0.008851	0.005146	0.00907146	
19	0	0.008852	0.005145	0.00905588	
20	0	0.008871	0.005144	0.00908316	


D reflvl5
iter cpuelem timecpu timegpu timetotal
1	24	0.052224	0.022930	0.0526038	
2	0	0.035233	0.022888	0.0355858	
3	0	0.035247	0.022935	0.0356125	
4	0	0.035054	0.022847	0.0354039	
5	0	0.035388	0.022976	0.0357203	
6	0	0.035483	0.022872	0.0358162	
7	0	0.035211	0.022919	0.0355673	
8	0	0.035471	0.022836	0.0358391	
9	0	0.035156	0.022983	0.0355192	
10	0	0.035533	0.022866	0.0358906	
11	0	0.058977	0.022938	0.0593291	
12	0	0.035142	0.022847	0.0354949	
13	0	0.035337	0.022964	0.0357061	
14	0	0.035071	0.022877	0.0354354	
15	0	0.035080	0.022925	0.0354317	
16	0	0.035076	0.022871	0.0354335	
17	0	0.035447	0.022968	0.035811	
18	0	0.035065	0.022849	0.0354092	
19	0	0.035069	0.022919	0.0354134	
20	0	0.040980	0.022817	0.0413339	


D reflvl6
iter cpuelem timecpu timegpu timetotal
1	24	0.255400	0.175955	0.256358	
2	0	0.164170	0.176100	0.176755	
3	0	0.169277	0.175046	0.175719	
4	0	0.163783	0.176025	0.176636	
5	0	0.164551	0.175032	0.175639	
6	0	0.164010	0.174951	0.17557	
7	0	0.163710	0.175071	0.175687	
8	0	0.171563	0.175181	0.175796	
9	0	0.169494	0.175330	0.17598	
10	0	0.169267	0.175501	0.176178	
11	0	0.163796	0.175492	0.176121	
12	0	0.163776	0.175248	0.175886	
13	0	0.163869	0.174971	0.17562	
14	0	0.163770	0.175506	0.176118	
15	0	0.169988	0.174802	0.175404	
16	0	0.165307	0.175207	0.175871	
17	0	0.163794	0.175257	0.175976	
18	0	0.163739	0.175359	0.175996	
19	0	0.163703	0.174720	0.175345	
20	0	0.163771	0.175316	0.175919	


D reflvl7
iter cpuelem timecpu timegpu timetotal
1	24	1.271851	1.220220	1.27633	
2	20	1.251174	1.223874	1.25436	
3	18	1.291964	1.217260	1.29513	
4	14	1.263323	1.213081	1.26654	
5	12	1.271368	1.217654	1.27458	
6	10	1.283928	1.219496	1.28709	
7	8	1.252534	1.218771	1.25569	
8	7	1.278650	1.219510	1.28193	
9	5	1.245624	1.220194	1.24933	
10	4	1.261421	1.217890	1.26459	
11	3	1.241103	1.221384	1.24432	
12	2	1.199812	1.219102	1.22213	
13	2	1.197060	1.220615	1.22365	
14	2	1.197119	1.223487	1.22651	
15	2	1.211243	1.222323	1.22535	
16	2	1.217237	1.216752	1.22044	
17	1	1.185666	1.224135	1.22718	
18	1	1.194035	1.218362	1.22143	
19	1	1.187104	1.218276	1.22136	
20	1	1.185847	1.217428	1.22049	


D reflvl8
iter cpuelem timecpu timegpu timetotal
1	24	7.422716	9.661734	9.67459	
2	50	10.551970	9.629758	10.565	
3	41	9.267040	9.639042	9.65113	
4	44	9.444183	9.637631	9.64985	
5	46	9.339867	9.618433	9.63126	
6	49	10.549526	9.657279	10.5675	
7	40	9.375715	9.673755	9.6855	
8	42	9.235605	9.648169	9.66092	
9	46	9.363070	9.651271	9.66336	
10	49	10.411075	9.630652	10.4237	
11	41	9.323556	9.676473	9.68876	
12	44	9.314089	9.655893	9.6681	
13	47	9.366427	9.659222	9.67156	
14	50	10.453760	9.649246	10.4667	
15	42	9.226900	9.667125	9.67964	
16	46	9.293559	9.658491	9.67691	
17	50	10.449742	9.650230	10.4628	
18	42	9.216719	9.653675	9.66632	
19	46	9.407614	9.657653	9.67022	
20	48	9.340563	9.654559	9.66754	


D reflvl9
iter cpuelem timecpu timegpu timetotal
1	24	49.272172	103.708211	103.753	
2	132	105.003363	103.317766	105.047	
3	128	104.229704	103.278484	104.273	
4	126	103.661093	103.282266	103.705	
5	125	103.765648	103.323852	103.809	
6	124	101.955769	103.222000	103.266	
7	126	103.646458	103.496156	103.69	
8	125	103.601281	103.480680	103.645	
9	124	101.837126	103.282117	103.326	
10	126	103.823485	103.345953	103.866	
11	125	103.747358	103.591609	103.79	
12	124	102.179432	102.939984	102.983	
13	125	103.694995	103.261172	103.738	
14	124	102.300684	103.544742	103.587	
15	126	103.786122	103.297250	103.829	
