V reflvl2
iter cpuelem timecpu timegpu timetotal
17	564	74.204306	74.739758	74.7446	
18	567	74.479805	74.749477	74.7535	
19	568	75.230979	75.232492	75.236	
20	564	75.025348	75.026680	75.0306	







K reflvl2
iter cpuelem timecpu timegpu timetotal
1	8	0.005967	0.006104	0.00626621	
2	2	0.006088	0.006263	0.00644057	
3	1	0.005874	0.006061	0.00630395	
4	0	0.004893	0.005682	0.00582431	
5	0	0.004865	0.005686	0.00584027	
6	0	0.004639	0.005683	0.00583807	
7	0	0.004881	0.005680	0.00584799	
8	0	0.004855	0.005686	0.00585318	
9	0	0.005054	0.005142	0.0053074	
10	0	0.004856	0.004935	0.00511633	
11	0	0.004858	0.004944	0.00511208	
12	0	0.004924	0.005019	0.00517264	
13	0	0.004833	0.004931	0.00510652	
14	0	0.004896	0.004981	0.00511229	
15	0	0.004922	0.005004	0.00513643	
16	0	0.004917	0.005028	0.0051506	
17	0	0.004937	0.004956	0.00511304	
18	0	0.004901	0.005017	0.00514597	
19	0	0.004842	0.004870	0.00504759	
20	0	0.004838	0.004914	0.00505458	


K reflvl3
iter cpuelem timecpu timegpu timetotal
1	8	0.018121	0.026575	0.0268426	
2	18	0.024629	0.024719	0.0250407	
3	17	0.027047	0.027189	0.0275332	
4	14	0.022949	0.026567	0.0269545	
5	18	0.026576	0.026663	0.0268592	
6	15	0.022928	0.026559	0.0268279	
7	19	0.027374	0.027494	0.0277244	
8	15	0.023237	0.026555	0.0270004	
9	18	0.026503	0.026585	0.0268405	
10	15	0.022546	0.026550	0.0268895	
11	19	0.027047	0.027148	0.0274607	
12	15	0.022495	0.026560	0.0268288	
13	20	0.027002	0.027070	0.0273185	
14	16	0.022721	0.024242	0.0247492	
15	17	0.036524	0.036682	0.0370571	
16	8	0.026375	0.026571	0.0273115	
17	8	0.017042	0.026577	0.0269833	
18	20	0.027163	0.027294	0.0276136	
19	16	0.023122	0.024243	0.0246601	
20	17	0.026506	0.026693	0.0270427	


K reflvl4
iter cpuelem timecpu timegpu timetotal
1	8	0.055783	0.211073	0.211511	
2	60	0.163410	0.184747	0.185058	
3	67	0.188925	0.189036	0.189381	
4	62	0.179717	0.184725	0.184962	
5	63	0.188960	0.188934	0.189339	
6	61	0.182003	0.184754	0.185122	
7	61	0.170081	0.184746	0.18513	
8	66	0.188178	0.188317	0.188626	
9	61	0.169849	0.184744	0.185004	
10	66	0.197720	0.197851	0.198214	
11	58	0.175893	0.184868	0.185189	
12	60	0.192455	0.192530	0.192893	
13	57	0.167538	0.184775	0.185165	
14	62	0.184862	0.184968	0.185251	
15	61	0.174307	0.184739	0.185001	
16	64	0.187665	0.187775	0.188159	
17	59	0.181082	0.184777	0.185074	
18	60	0.179598	0.184767	0.185102	
19	61	0.182973	0.184805	0.185298	
20	61	0.191767	0.191828	0.192304	


K reflvl5
iter cpuelem timecpu timegpu timetotal
1	8	0.198640	1.692669	1.69364	
2	133	1.302885	1.411805	1.41235	
3	142	1.436137	1.436624	1.43705	
4	139	1.341615	1.410573	1.41098	
5	145	1.413386	1.413575	1.41404	
6	141	1.358217	1.410366	1.41083	
7	145	1.428274	1.428456	1.42905	
8	140	1.381784	1.411395	1.41192	
9	142	1.419758	1.419829	1.42039	
10	141	1.340450	1.410797	1.41136	
11	147	1.414410	1.414591	1.41508	
12	143	1.366701	1.410783	1.41125	
13	147	1.409555	1.409894	1.41038	
14	144	1.346228	1.376769	1.37749	
15	146	1.427478	1.427679	1.42812	
16	141	1.342789	1.410684	1.41116	
17	147	1.364523	1.376644	1.3773	
18	148	1.395066	1.395356	1.39578	
19	146	1.429011	1.429318	1.42987	
20	141	1.329644	1.410587	1.41116	


K reflvl6
iter cpuelem timecpu timegpu timetotal
1	8	0.684153	13.729475	13.7311	
2	303	10.747597	11.075756	11.077	
3	310	11.099717	11.100104	11.1008	
4	306	11.126658	11.127081	11.128	
5	301	10.919409	11.063754	11.0648	
6	304	10.908559	10.922498	10.9235	
7	304	10.770608	10.921916	10.923	
8	307	10.943714	10.944015	10.945	
9	306	10.866063	10.921826	10.9226	
10	307	10.996465	10.996838	10.9977	
11	305	11.069256	11.069835	11.0709	
12	301	10.946476	11.063714	11.0648	
13	303	11.031602	11.063904	11.0649	
14	303	10.890016	11.063487	11.0644	
15	306	11.073384	11.073747	11.0749	
16	302	10.974131	11.063548	11.0645	
17	304	10.861368	10.923061	10.9241	
18	305	11.045109	11.045531	11.0467	
19	302	10.745082	11.063911	11.0654	
20	309	11.047880	11.048216	11.0491	


K reflvl7
iter cpuelem timecpu timegpu timetotal
1	8	3.017654	110.792047	110.851	
2	626	88.793012	88.849820	88.8523	
3	626	88.797272	89.044672	89.0496	
4	627	89.143603	89.145242	89.1514	
5	626	89.124514	89.125930	89.13	
6	625	89.283154	89.284875	89.288	
7	623	88.808298	89.604672	89.6086	
8	627	89.676966	89.678719	89.682	
9	623	88.876535	89.600328	89.605	
10	627	89.407880	89.409555	89.4139	
11	625	88.761859	89.053500	89.0578	
12	626	88.884060	89.056016	89.0596	
13	626	89.131088	89.132609	89.1357	
14	625	88.823510	89.054125	89.0571	
15	626	88.696582	89.056422	89.0593	
16	628	89.370990	89.372609	89.3755	
17	626	88.818516	89.058336	89.0622	
18	627	89.678370	89.679992	89.6833	
19	623	88.893262	89.601273	89.605	
20	627	89.147253	89.148617	89.1513	







A reflvl2
iter cpuelem timecpu timegpu timetotal
1	8	0.006418	0.006706	0.00685047	
2	0	0.005031	0.005045	0.00530602	
3	0	0.005054	0.005092	0.0052606	
4	0	0.005062	0.005118	0.00535762	
5	0	0.005069	0.005169	0.00533807	
6	0	0.005032	0.005055	0.00521956	
7	0	0.005260	0.005351	0.0055577	
8	0	0.005061	0.005133	0.0053646	
9	0	0.005280	0.005386	0.00567456	
10	0	0.005159	0.005208	0.00548666	
11	0	0.005163	0.005121	0.00543831	
12	0	0.005405	0.005453	0.00561437	
13	0	0.005071	0.005121	0.00527914	
14	0	0.005076	0.005110	0.00526134	
15	0	0.005241	0.005323	0.00548107	
16	0	0.005044	0.005149	0.00528466	
17	0	0.005075	0.005160	0.00530794	
18	0	0.005123	0.005163	0.00541366	
19	0	0.005099	0.005154	0.00536915	
20	0	0.005086	0.005165	0.00541074	


A reflvl3
iter cpuelem timecpu timegpu timetotal
1	8	0.017110	0.026551	0.0268331	
2	20	0.027449	0.027540	0.0278892	
3	16	0.024545	0.024578	0.0249012	
4	15	0.024283	0.026536	0.0267258	
5	17	0.029052	0.029159	0.0294659	
6	12	0.021625	0.026537	0.0268436	
7	17	0.024795	0.024896	0.0251438	
8	16	0.023464	0.024233	0.0245026	
9	16	0.022370	0.024234	0.024487	
10	18	0.026876	0.027044	0.0273149	
11	15	0.023293	0.026531	0.0267281	
12	18	0.026616	0.026714	0.0270081	
13	15	0.022581	0.026530	0.0268505	
14	19	0.027650	0.027709	0.0279562	
15	15	0.023187	0.026531	0.026865	
16	19	0.027134	0.027206	0.0275705	
17	15	0.023155	0.026536	0.026906	
18	19	0.027682	0.027820	0.0280815	
19	15	0.023329	0.026546	0.0267335	
20	18	0.027548	0.027527	0.0279439	


A reflvl4
iter cpuelem timecpu timegpu timetotal
1	8	0.060220	0.210836	0.211298	
2	55	0.172603	0.184516	0.184833	
3	58	0.176171	0.184488	0.184849	
4	60	0.186040	0.186200	0.186485	
5	59	0.189989	0.189991	0.190477	
6	57	0.171065	0.184499	0.184806	
7	61	0.193616	0.193802	0.194173	
8	58	0.175808	0.184488	0.184773	
9	60	0.181011	0.184492	0.184848	
10	61	0.169315	0.184498	0.184806	
11	66	0.191203	0.191355	0.191701	
12	60	0.200522	0.200654	0.201016	
13	55	0.176014	0.184512	0.18491	
14	57	0.184563	0.184730	0.185034	
15	56	0.166734	0.184506	0.184796	
16	62	0.190429	0.190533	0.190861	
17	60	0.186725	0.186769	0.187151	
18	59	0.191050	0.191169	0.191429	
19	57	0.195342	0.195470	0.195712	
20	54	0.166333	0.185974	0.186354	


A reflvl5
iter cpuelem timecpu timegpu timetotal
1	8	0.182165	1.691793	1.69267	
2	144	1.389538	1.389809	1.39033	
3	142	1.432838	1.432982	1.43342	
4	140	1.326038	1.409881	1.41037	
5	147	1.447681	1.447954	1.44842	
6	140	1.404308	1.408635	1.40921	
7	140	1.366637	1.408578	1.40921	
8	143	1.434325	1.434670	1.43508	
9	140	1.335390	1.408612	1.40921	
10	146	1.404964	1.405237	1.40596	
11	143	1.439071	1.439282	1.43985	
12	140	1.400949	1.410005	1.41044	
13	140	1.371707	1.410036	1.41058	
14	143	1.423320	1.423414	1.42396	
15	141	1.361720	1.412678	1.41315	
16	145	1.347841	1.385096	1.38564	
17	148	1.465292	1.465390	1.46595	
18	140	1.350411	1.420367	1.42082	
19	146	1.400453	1.400568	1.40103	
20	144	1.389841	1.389969	1.39047	


A reflvl6
iter cpuelem timecpu timegpu timetotal
1	8	0.736136	13.613749	13.6148	
2	295	10.618584	11.061586	11.063	
3	305	11.116856	11.117105	11.118	
4	300	10.980703	11.061339	11.0624	
5	301	10.804202	11.061398	11.0627	
6	306	11.230959	11.231141	11.232	
7	298	10.759844	11.061440	11.0627	
8	304	10.932184	10.932504	10.9336	
9	303	10.934883	11.061185	11.0621	
10	305	11.002959	11.003255	11.0043	
11	303	10.900659	11.061337	11.0624	
12	306	11.143332	11.143646	11.1447	
13	300	10.925707	11.061441	11.0624	
14	303	11.103505	11.103883	11.1051	
15	302	10.947401	11.061349	11.0622	
16	304	10.933148	10.933358	10.9344	
17	303	10.871197	11.061274	11.0624	
18	307	11.225048	11.225327	11.2263	
19	300	10.839486	11.061435	11.0626	
20	305	11.117199	11.117362	11.1183	


A reflvl7
iter cpuelem timecpu timegpu timetotal
1	8	3.194008	110.974523	111.038	
2	553	79.593902	91.668148	91.6711	
3	621	90.010010	90.011383	90.0141	
4	618	89.181963	89.588664	89.5939	
5	620	88.141628	89.586828	89.5916	
6	628	89.983081	89.984516	89.9874	
7	622	89.231260	89.596430	89.6011	
8	624	89.653283	89.654547	89.6579	
9	620	89.238834	89.592633	89.5957	
10	621	89.844819	89.846148	89.8489	
11	619	89.340693	89.341984	89.3448	
12	616	87.872851	88.855273	88.8591	
13	621	88.396987	88.853102	88.8559	
14	623	89.814217	89.815414	89.8181	
15	617	87.640706	88.854445	88.8582	
16	623	88.788312	88.852688	88.8551	
17	623	88.422174	88.852820	88.8559	
18	625	88.992915	88.994313	88.9968	
19	620	88.807628	88.853875	88.8567	
20	620	89.080219	89.081359	89.0843	







D reflvl2
iter cpuelem timecpu timegpu timetotal
1	8	0.009872	0.010051	0.0102478	
2	0	0.008227	0.008220	0.00859794	
3	0	0.008151	0.008039	0.00835479	
4	0	0.008374	0.008318	0.00863417	
5	0	0.008215	0.008231	0.00846201	
6	0	0.008129	0.008108	0.00853416	
7	0	0.008175	0.008083	0.00855913	
8	0	0.008408	0.008397	0.00876924	
9	0	0.008182	0.008258	0.0085598	
10	0	0.008377	0.008438	0.00879939	
11	0	0.008584	0.008659	0.00899626	
12	0	0.008142	0.008264	0.00851935	
13	0	0.008222	0.008276	0.00860546	
14	0	0.008187	0.008186	0.00847809	
15	0	0.008181	0.008212	0.00851979	
16	0	0.008145	0.008079	0.00842212	
17	0	0.008241	0.008256	0.00845446	
18	0	0.008122	0.008060	0.00860207	
19	0	0.008225	0.008289	0.0087131	
20	0	0.008393	0.008458	0.00873859	


D reflvl3
iter cpuelem timecpu timegpu timetotal
1	8	0.028771	0.033748	0.0340699	
2	12	0.035934	0.036047	0.0362747	
3	10	0.035038	0.035144	0.0353993	
4	9	0.032529	0.033749	0.0339234	
5	9	0.034665	0.034842	0.0350726	
6	8	0.028052	0.033744	0.0340052	
7	13	0.033938	0.033964	0.0342651	
8	12	0.034660	0.034789	0.0349716	
9	11	0.035319	0.035431	0.0357169	
10	9	0.034740	0.034876	0.0350803	
11	8	0.029218	0.033746	0.0340427	
12	12	0.035764	0.035840	0.0361587	
13	10	0.031665	0.033745	0.0339912	
14	11	0.032568	0.033737	0.0340074	
15	11	0.035448	0.035491	0.0358167	
16	9	0.034879	0.034961	0.0352101	
17	8	0.028912	0.034013	0.0342834	
18	12	0.035744	0.035809	0.0361358	
19	10	0.031184	0.034007	0.034304	
20	12	0.034851	0.034995	0.0352179	


D reflvl4
iter cpuelem timecpu timegpu timetotal
1	8	0.086358	0.271084	0.271417	
2	56	0.253070	0.253163	0.253426	
3	54	0.220701	0.248494	0.248838	
4	61	0.260967	0.261072	0.261338	
5	57	0.228972	0.248490	0.248831	
6	62	0.256641	0.256816	0.257202	
7	57	0.239679	0.248503	0.248745	
8	59	0.244257	0.248448	0.248724	
9	60	0.250498	0.250599	0.250823	
10	59	0.252463	0.252487	0.252925	
11	57	0.256902	0.256991	0.25733	
12	54	0.223281	0.248516	0.248999	
13	60	0.256643	0.256753	0.257026	
14	57	0.252267	0.252504	0.252711	
15	56	0.231430	0.248482	0.248887	
16	60	0.255972	0.256082	0.256403	
17	57	0.258328	0.258402	0.258797	
18	54	0.238151	0.248492	0.248859	
19	56	0.235891	0.248501	0.248736	
20	59	0.258185	0.258318	0.258701	


D reflvl5
iter cpuelem timecpu timegpu timetotal
1	8	0.348066	2.181328	2.18219	
2	128	1.730164	1.817606	1.81806	
3	134	1.804158	1.817533	1.81799	
4	134	1.816862	1.817602	1.81805	
5	134	1.807908	1.817176	1.81762	
6	134	1.811065	1.817458	1.81776	
7	134	1.808250	1.817350	1.81782	
8	134	1.790204	1.817459	1.81792	
9	135	1.825708	1.825906	1.82629	
10	134	1.796461	1.817599	1.81806	
11	135	1.814719	1.817660	1.81802	
12	135	1.746536	1.817746	1.81807	
13	140	1.903689	1.903949	1.90438	
14	134	1.812605	1.817458	1.81792	
15	134	1.796759	1.817697	1.81811	
16	135	1.822961	1.823080	1.82358	
17	134	1.835535	1.835706	1.83616	
18	132	1.785465	1.817787	1.81831	
19	134	1.823537	1.823740	1.82414	
20	133	1.825785	1.825730	1.82628	


D reflvl6
iter cpuelem timecpu timegpu timetotal
1	8	1.456909	17.506695	17.5076	
2	268	13.827269	14.589241	14.5902	
3	280	14.074433	14.407300	14.4081	
4	285	14.259408	14.417436	14.418	
5	287	14.262958	14.468488	14.4696	
6	290	14.594077	14.594219	14.5949	
7	286	14.336062	14.529369	14.5301	
8	289	14.410808	14.411099	14.4117	
9	288	14.245324	14.363408	14.364	
10	290	14.639907	14.640336	14.641	
11	285	14.203087	14.528725	14.53	
12	290	14.544383	14.544813	14.5455	
13	286	14.378684	14.525401	14.526	
14	288	14.553049	14.553385	14.5543	
15	284	14.276917	14.528269	14.5294	
16	288	14.537391	14.537767	14.5388	
17	284	14.484579	14.529475	14.53	
18	284	14.446703	14.529263	14.5298	
19	285	14.327098	14.528625	14.5297	
20	288	14.293250	14.363188	14.3639	


D reflvl7
iter cpuelem timecpu timegpu timetotal
1	8	6.560234	146.815516	146.859	
2	578	118.242779	120.097484	120.1	
3	585	119.935935	120.382227	120.384	
4	586	120.001850	120.373680	120.375	
5	587	120.384288	120.385891	120.387	
6	586	119.454807	120.316883	120.319	
7	589	120.709175	120.710719	120.713	
8	587	120.514584	120.516227	120.518	
9	582	119.569863	119.571477	119.573	
10	581	118.916806	119.352984	119.356	
11	582	118.953552	119.350758	119.353	
12	583	120.021701	120.023203	120.026	
13	580	119.656098	119.657828	119.66	
14	578	118.794699	119.353102	119.355	
15	580	120.195091	120.196727	120.198	
16	576	118.148399	119.359336	119.362	
17	580	119.472731	119.474430	119.476	
18	579	119.199572	119.350719	119.352	
19	579	119.375911	119.377562	119.379	
20	578	118.526589	119.350680	119.352	







